id;amount_answer_tokens;confidence_per_choice
('abstract_algebra', 72);2;[0.04382822910717915, 0.07226053358612475, 0.8803136189517301, 0.0035976401259507217]
('abstract_algebra', 73);2;[1.5229805452423675e-08, 0.9999884368330701, 1.370943397092225e-06, 1.0129977669573009e-05]
('abstract_algebra', 74);2;[0.00020339212457432904, 0.0001584019458890442, 1.3002423510325083e-05, 0.9996252272858542]
('abstract_algebra', 75);2;[5.700430573163079e-07, 0.11912833282919369, 0.8802459998304293, 0.0006251281183849976]
('abstract_algebra', 76);2;[9.422311043174879e-07, 6.144118600803232e-06, 0.9999850990607846, 7.889204446575273e-06]
('abstract_algebra', 77);2;[0.9999982118638471, 6.825590357542018e-08, 1.8553878237411744e-07, 1.370956471489639e-06]
('abstract_algebra', 78);2;[9.597050895071609e-05, 0.0011691607031968716, 0.0002031695690429928, 0.9985317125051388]
('abstract_algebra', 79);2;[9.237449661970594e-09, 8.764248219443636e-08, 0.9999998807907247, 6.34880011604368e-09]
('abstract_algebra', 80);2;[1.0741228092606696e-08, 0.6223979485233807, 0.3775034495721551, 9.862601836876091e-05]
('abstract_algebra', 81);2;[0.9606260052720876, 0.0006822119353716121, 0.001444242678515068, 0.03724750960182098]
('abstract_algebra', 82);2;[0.9999998807907247, 3.2241867372567335e-08, 1.4449802461092448e-07, 7.194133030325383e-09]
('abstract_algebra', 83);2;[0.0024722021436942077, 7.465400043280183e-05, 0.997357337219671, 9.58576340131352e-05]
('abstract_algebra', 84);2;[0.04461994520870928, 0.0006364693354637598, 0.2567700867106453, 0.6979734607974004]
('abstract_algebra', 85);2;[0.029302918538319074, 6.409985875681052e-05, 0.9703794290621022, 0.000253519859311558]
('abstract_algebra', 86);2;[0.9995819886312692, 7.886030070623312e-06, 0.0003353225312879348, 7.482057010765376e-05]
('abstract_algebra', 87);2;[0.9994905207678149, 0.0004305230302885652, 7.481372039343272e-05, 4.220701286512493e-06]
('abstract_algebra', 88);2;[0.9996631088805747, 1.0126683906633266e-05, 0.0002033998835161328, 0.0001233682655345128]
('abstract_algebra', 89);2;[1.7603362394025924e-06, 2.902303801487327e-06, 0.9999938011552557, 1.5534912787802026e-06]
('abstract_algebra', 90);2;[0.3207997397311244, 6.527260760323175e-05, 1.971061958769331e-06, 0.6791330543401322]
('abstract_algebra', 91);2;[1.6373771305908126e-07, 0.9999997615814777, 9.931194312156244e-08, 7.194133030325383e-09]
('abstract_algebra', 92);2;[1.9922052103957874e-06, 0.9987326253410831, 9.598982258645527e-05, 0.001169395433948489]
('abstract_algebra', 93);2;[1.7286210137049764e-06, 0.017985550936121242, 0.981978005979355, 3.47202811969694e-05]
('abstract_algebra', 94);2;[1.0, 4.139937718785167e-08, 1.522997974471263e-08, 1.522997974471263e-08]
('abstract_algebra', 95);2;[0.00024125832855400903, 0.0005107441290985043, 0.075801131620203, 0.9234468694589031]
('abstract_algebra', 96);2;[1.2521611753815554e-05, 0.9626605894401559, 0.03732639856817206, 4.284659924448087e-07]
('abstract_algebra', 97);2;[1.947742583051543e-07, 0.1824235456176989, 0.8175655862018051, 1.0634314177539204e-05]
('abstract_algebra', 98);2;[0.03773834364668245, 0.590327017584045, 0.013883160771477391, 0.3580514354214422]
('abstract_algebra', 99);2;[1.1418373499426377e-08, 0.03732686133499999, 0.9626725207687385, 6.234220694561595e-07]
('anatomy', 0);2;[1.0, 2.510999155743982e-08, 3.2241867372567335e-08, 1.9555681087850496e-08]
('anatomy', 1);2;[0.0004305540301007063, 0.9995622168223439, 1.0672367392845985e-06, 6.141523395818781e-06]
('anatomy', 2);2;[0.9999996423722521, 3.059023205018258e-07, 4.139937718785167e-08, 5.602796437537268e-09]
('anatomy', 3);2;[1.0674851104703732e-06, 1.4446839977637477e-07, 0.999795359531765, 0.00020342665413748746]
('anatomy', 4);2;[6.914400106940203e-13, 1.0, 2.289734845645553e-11, 5.109089028063325e-12]
('anatomy', 5);2;[0.9999709137801864, 2.9022373737852816e-06, 4.784980490780672e-06, 2.1444794767312607e-05]
('anatomy', 6);2;[1.0, 2.289734845645553e-11, 6.224144622907783e-11, 6.560200168153779e-12]
('anatomy', 7);2;[4.77587622695319e-06, 0.9980683756213827, 8.747314092923725e-08, 0.0019267250653760375]
('anatomy', 8);2;[0.02132787933090966, 0.42838193332782926, 0.5500532904427662, 0.00023693133765512504]
('anatomy', 9);2;[2.9400777392844726e-11, 1.026187963170189e-10, 3.398267819495071e-09, 1.0]
('anatomy', 10);2;[1.0076896436836386e-05, 2.133278992418683e-05, 0.005219961587135967, 0.994748658133448]
('anatomy', 11);2;[2.1244990480964983e-06, 0.06008624771317707, 4.497564520113899e-06, 0.9399071138036269]
('anatomy', 12);2;[2.944761512268127e-07, 0.037325891311124994, 2.650789836985632e-05, 0.9626473313864523]
('anatomy', 13);2;[0.00021727842979858822, 0.9423946305224327, 0.04691906520017968, 0.01046906102814907]
('anatomy', 14);2;[0.00012314163867988934, 0.00012314163867988934, 0.2226453057188633, 0.7771084285084998]
('anatomy', 15);2;[4.8473687062702556e-11, 1.162823303022097e-10, 1.0, 1.522997974471263e-08]
('anatomy', 16);2;[4.363462252943702e-09, 1.0, 7.194133030325383e-09, 1.6052280551856116e-09]
('anatomy', 17);2;[2.543665647376923e-13, 9.357622968840175e-14, 2.413362771833214e-12, 1.0]
('anatomy', 18);2;[2.9400777392844726e-11, 1.026187963170189e-10, 6.224144622907783e-11, 1.0]
('anatomy', 19);2;[9.357622968840175e-14, 7.835041785064389e-13, 1.0, 1.0815941557285693e-11]
('anatomy', 20);2;[1.0815941557285693e-11, 4.8473687062702556e-11, 1.0, 3.331544542166412e-11]
('anatomy', 21);2;[0.029291253639179227, 2.67101723102512e-05, 0.9699932129100471, 0.0006888644231281763]
('anatomy', 22);2;[0.4998270264929487, 0.00013058412675902677, 0.4998270264929487, 0.0002152968274034092]
('anatomy', 23);2;[6.47594599989589e-07, 4.139937718785167e-08, 0.9999992847447459, 4.139937718785167e-08]
('anatomy', 24);2;[0.004962130351757978, 0.002343944408511475, 0.04707937073845849, 0.9456145344003379]
('anatomy', 25);2;[0.9999920130413283, 5.905258945221871e-10, 7.88926463665814e-06, 6.825551301312449e-08]
('anatomy', 26);2;[9.357622968840175e-14, 1.3615261080896538e-13, 1.0, 8.423463754468647e-12]
('anatomy', 27);2;[1.0, 1.186112015134383e-08, 1.186112015134383e-08, 5.3157852544244216e-08]
('anatomy', 28);2;[1.5428112031918877e-13, 8.878265478459658e-13, 1.0, 4.5990553786523166e-10]
('anatomy', 29);2;[0.000552664932964245, 0.9992416891627005, 2.2586163400708753e-06, 0.000203314163641664]
('anatomy', 30);2;[2.413362771833214e-12, 1.3887943864964021e-11, 1.0, 3.398267819495071e-09]
('anatomy', 31);2;[0.005899749410530397, 0.8756005653575589, 0.11849966287528084, 1.9402868423474366e-08]
('anatomy', 32);2;[6.560200168153779e-12, 1.0, 1.2501528663867426e-09, 2.172439935079017e-10]
('anatomy', 33);2;[8.878265478459658e-13, 8.25807328555592e-14, 1.0603575991523846e-13, 1.0]
('anatomy', 34);2;[0.017466957187893758, 0.028798143850088935, 0.9536634781136619, 7.138346175235885e-05]
('anatomy', 35);2;[1.3709080968420132e-06, 3.535618581278775e-05, 0.9999629272857378, 3.058909431971376e-07]
('anatomy', 36);2;[5.008774637843506e-14, 9.357622968840175e-14, 1.2015425731771786e-13, 1.0]
('anatomy', 37);2;[2.2447770550209742e-13, 7.835041785064389e-13, 1.0, 1.6918979226151304e-10]
('anatomy', 38);2;[9.736200313009565e-10, 7.582560427911907e-10, 1.3176514270095466e-10, 1.0]
('anatomy', 39);2;[4.1937956583795446e-13, 6.101936677605324e-13, 1.0, 8.423463754468647e-12]
('anatomy', 40);2;[3.037975385443128e-14, 2.8823507934443873e-13, 1.0, 3.398267819495071e-09]
('anatomy', 41);2;[0.001499124665485133, 0.00020288455795329573, 0.9971304266367981, 0.0011675194634014794]
('anatomy', 42);2;[4.277787868968998e-11, 0.9999994039539004, 4.363462252943702e-09, 6.47594599989589e-07]
('anatomy', 43);2;[2.7065166346077047e-08, 0.001430089412348915, 0.04735804594023565, 0.9512118583005046]
('anatomy', 44);2;[0.9999997615814777, 2.172439935079017e-10, 1.8553913626159784e-07, 7.582560427911907e-10]
('anatomy', 45);2;[1.7531757048969774e-06, 1.3653746118355281e-06, 0.004070124354455117, 0.9959267078608778]
('anatomy', 46);2;[7.991959892953932e-11, 1.0, 1.2501528663867426e-09, 3.2241867372567335e-08]
('anatomy', 47);2;[1.463778514125909e-12, 1.2917800047859961e-12, 1.0, 2.061153622438558e-09]
('anatomy', 48);2;[1.0, 4.8473687062702556e-11, 5.602796437537268e-09, 1.026187963170189e-10]
('anatomy', 49);2;[0.0002611900485022231, 8.313106706123041e-07, 0.9997376891930273, 2.381744948114866e-07]
('anatomy', 50);2;[1.3887890886763582e-11, 3.5817342670252053e-10, 3.7266389560521204e-06, 0.9999963045256735]
('anatomy', 51);2;[1.2501528663867426e-09, 9.736200313009565e-10, 2.9400777392844726e-11, 1.0]
('anatomy', 52);2;[4.058652126475693e-10, 1.0, 1.522997974471263e-08, 4.8473687062702556e-11]
('anatomy', 53);2;[5.602785751061334e-09, 0.999998927117538, 5.602785751061334e-09, 1.0677029917933763e-06]
('anatomy', 54);2;[0.9768555127013645, 0.022973439856917632, 0.00015479382014258863, 1.6315148609997537e-05]
('anatomy', 55);2;[1.2501528663867426e-09, 1.0, 3.2241867372567335e-08, 7.991959892953932e-11]
('anatomy', 56);2;[1.0, 2.9400777392844726e-11, 2.172439935079017e-10, 4.8473687062702556e-11]
('anatomy', 57);2;[1.5428112031918877e-13, 8.878265478459658e-13, 1.0, 9.736200313009565e-10]
('anatomy', 58);2;[8.878265478459658e-13, 2.543665647376923e-13, 1.2015425731771786e-13, 1.0]
('anatomy', 59);2;[0.6224578829187577, 0.37753979037004326, 8.533644430723113e-07, 1.4069601089524883e-06]
('anatomy', 60);2;[3.2661313427874473e-13, 1.1399918530443554e-12, 8.423463754468647e-12, 1.0]
('anatomy', 61);2;[1.917171513758312e-10, 3.850741922767617e-09, 1.0, 1.9555681087850496e-08]
('anatomy', 62);2;[6.47593982395546e-07, 0.9999984502816872, 8.315271330899149e-07, 1.1253496007565217e-07]
('anatomy', 63);2;[1.5428112031918877e-13, 4.752193062771153e-13, 1.0, 1.6052280551856116e-09]
('anatomy', 64);2;[2.172439935079017e-10, 6.691586091292782e-10, 1.0, 1.9555681087850496e-08]
('anatomy', 65);2;[0.022977329065455805, 0.9770209406505973, 1.7198959465913164e-06, 7.964698358797623e-09]
('anatomy', 66);2;[4.5990553786523166e-10, 1.0815941557285693e-11, 1.0815941557285693e-11, 1.0]
('anatomy', 67);2;[9.237432042950414e-09, 6.825590357542018e-08, 0.9999988079084972, 1.0677029917933763e-06]
('anatomy', 68);2;[0.00015843155717445393, 1.669856327231612e-05, 0.9998119231248912, 1.3004854152647194e-05]
('anatomy', 69);2;[0.9997853501603268, 0.00020342471411898496, 1.0674749301875867e-06, 1.0127920149555081e-05]
('anatomy', 70);2;[0.07577614161387734, 0.9231423050411144, 6.774214261024403e-07, 0.0010808886087017987]
('anatomy', 71);2;[1.0, 2.543665647376923e-13, 5.109089028063325e-12, 6.224144622907783e-11]
('anatomy', 72);2;[3.5114221133765118e-12, 1.2256067444099483e-11, 1.2256067444099483e-11, 1.0]
('anatomy', 73);2;[0.8798304563509032, 0.11907210933338565, 0.0008023015617576625, 0.0002951502501903843]
('anatomy', 74);2;[0.37753528977185025, 8.533538633251195e-07, 1.3348700350944669e-05, 0.622450462686786]
('anatomy', 75);2;[3.000285503897564e-07, 0.007488489289050984, 0.31841874303326395, 0.674092444112165]
('anatomy', 76);2;[1.0, 9.736200313009565e-10, 1.2501528663867426e-09, 7.582560427911907e-10]
('anatomy', 77);2;[1.0, 7.05287985111216e-11, 7.582560427911907e-10, 1.917171513758312e-10]
('anatomy', 78);2;[3.0988191387218256e-12, 3.5114221133765118e-12, 1.0, 3.581747930283181e-10]
('anatomy', 79);2;[3.581747930283181e-10, 1.8553913626159784e-07, 2.646573638909117e-09, 0.9999997615814777]
('anatomy', 80);2;[2.129785170955785e-12, 1.0, 3.581747930283181e-10, 1.2501528663867426e-09]
('anatomy', 81);2;[2.3822606137692028e-07, 0.9999542257282243, 4.539785156619626e-05, 8.763847033181516e-08]
('anatomy', 82);2;[7.582545965339434e-10, 1.4449774900307763e-07, 0.9999976158197796, 2.2603250957489616e-06]
('anatomy', 83);2;[1.7482341282710566e-13, 0.9999998807907247, 1.4449802461092448e-07, 3.398267819495071e-09]
('anatomy', 84);2;[1.2461866320795148e-09, 0.9968270920910962, 1.8495049489832113e-07, 0.0031726815950245692]
('anatomy', 85);2;[2.88539608643311e-05, 0.5608716968620753, 0.4368073167187719, 0.0022921540215096905]
('anatomy', 86);2;[5.257308162122617e-06, 0.96958074300372, 0.02927880456393295, 0.0011352624532263071]
('anatomy', 87);2;[2.071086682822581e-05, 0.029163078944365584, 0.9657484641981259, 0.005067782023065519]
('anatomy', 88);2;[7.19411930861867e-09, 1.0677029917933763e-06, 0.999998927117538, 1.0467381829779195e-08]
('anatomy', 89);2;[1.0, 6.101936677605324e-13, 1.3176514270095466e-10, 2.9400777392844726e-11]
('anatomy', 90);2;[0.000335190484649445, 0.00043039330694924206, 4.536309917825011e-05, 0.9991890812934936]
('anatomy', 91);2;[0.9996609645659033, 0.00033534875496912006, 2.25956213719123e-06, 1.3704937137322848e-06]
('anatomy', 92);2;[1.3440051058261154e-08, 0.9999724634116024, 2.7535687796947383e-05, 3.653384656523305e-08]
('anatomy', 93);2;[3.775134544279098e-11, 1.3176514270095466e-10, 6.560200168153779e-12, 1.0]
('anatomy', 94);2;[0.08989195896361982, 0.8528712621297769, 0.002714501951407748, 0.0545222291730653]
('anatomy', 95);2;[0.999998927117538, 9.237432042950414e-09, 1.0677029917933763e-06, 3.3315381877555444e-11]
('anatomy', 96);2;[0.9999998807907247, 5.602796437537268e-09, 6.82560337633487e-08, 2.510999155743982e-08]
('anatomy', 97);2;[0.18205438000213517, 0.002022441718309395, 0.8159111007466959, 1.2025872313480425e-05]
('anatomy', 98);2;[0.8807360969623466, 6.592472520581509e-05, 0.11919467091524694, 3.282198800954559e-06]
('anatomy', 99);2;[0.01016194793582403, 0.9147495174701862, 0.07508722127440276, 1.2540846018930765e-06]
('anatomy', 100);2;[3.0988191387218256e-12, 6.224144622907783e-11, 1.2256067444099483e-11, 1.0]
('anatomy', 101);2;[9.23741442396384e-09, 3.0590115357930596e-07, 3.7266389560521204e-06, 0.9999959469005546]
('anatomy', 102);2;[1.6586783589142312e-12, 9.056076989672867e-11, 0.9999995231630692, 5.04347662567888e-07]
('anatomy', 103);2;[5.809918969448051e-05, 0.00012299598554839816, 0.0031721082757433542, 0.9966468377430041]
('anatomy', 104);2;[0.9998139489254385, 2.753132896899211e-05, 0.0001584318593589561, 1.274953470815721e-07]
('anatomy', 105);2;[0.001499409913119366, 0.0011677416144823894, 0.9973198674223247, 1.2972437552846346e-05]
('anatomy', 106);2;[3.5114221133765118e-12, 1.6918979226151304e-10, 1.0, 1.9555681087850496e-08]
('anatomy', 107);2;[1.4449595756488654e-07, 1.300711158451302e-05, 0.9999858142961154, 1.0676887365156493e-06]
('anatomy', 108);2;[2.543665647376923e-13, 9.357622968840175e-14, 1.5428112031918877e-13, 1.0]
('anatomy', 109);2;[1.0, 7.582560427911907e-10, 1.6052280551856116e-09, 1.186112015134383e-08]
('anatomy', 110);2;[2.694354716558476e-07, 0.11920183252285196, 0.880789001357131, 8.922477417586825e-06]
('anatomy', 111);2;[2.537260322913574e-07, 4.2670157695327455e-05, 0.9398729930182955, 0.060084070249606436]
('anatomy', 112);2;[8.25807328555592e-14, 3.2661313427874473e-13, 1.3615261080896538e-13, 1.0]
('anatomy', 113);2;[1.0, 8.423463754468647e-12, 2.061153622438558e-09, 5.905303998944039e-10]
('anatomy', 114);2;[1.0, 1.026187963170189e-10, 7.582560427911907e-10, 6.224144622907783e-11]
('anatomy', 115);2;[1.006039279283317e-12, 1.0, 1.026187963170189e-10, 1.6918979226151304e-10]
('anatomy', 116);2;[1.186112015134383e-08, 9.736200313009565e-10, 5.3157852544244216e-08, 0.9999998807907247]
('anatomy', 117);2;[3.97896253583724e-12, 1.0, 7.991959892953932e-11, 1.783247290814639e-11]
('anatomy', 118);2;[2.646553447231695e-09, 0.9999916554191085, 5.043433337357545e-07, 7.889257112872668e-06]
('anatomy', 119);2;[4.8473687062702556e-11, 1.6918979226151304e-10, 1.3176514270095466e-10, 1.0]
('anatomy', 120);2;[2.543665647376923e-13, 8.25807328555592e-14, 1.0, 6.560200168153779e-12]
('anatomy', 121);2;[0.6218746628983729, 0.3771860495463216, 4.32968141905303e-06, 0.0009349508527759499]
('anatomy', 122);2;[2.2447770550209742e-13, 2.413362771833214e-12, 1.0, 2.172439935079017e-10]
('anatomy', 123);2;[2.260154808658527e-06, 0.9999228775396172, 7.484604798533887e-05, 1.605105590675865e-09]
('anatomy', 124);2;[9.237449661970594e-09, 5.3157852544244216e-08, 5.043471815847051e-07, 0.9999994039539004]
('anatomy', 125);2;[0.9383927389786189, 0.0005190103608562184, 0.0010987449425547645, 0.05998944122176348]
('anatomy', 126);2;[1.9810087980489796e-13, 7.287724095819692e-14, 1.0, 4.5990553786523166e-10]
('anatomy', 127);2;[2.5946094982764667e-11, 1.3176514270095466e-10, 1.0, 1.3176514270095466e-10]
('anatomy', 128);2;[1.0, 1.3887943864964021e-11, 2.061153622438558e-09, 1.3176514270095466e-10]
('anatomy', 129);2;[2.335593038799337e-09, 0.9999990463265931, 6.47594599989589e-07, 3.9278597995802437e-07]
('anatomy', 130);2;[1.0, 2.289734845645553e-11, 2.289734845645553e-11, 5.109089028063325e-12]
('anatomy', 131);2;[8.878265478459658e-13, 1.1399918530443554e-12, 3.0988191387218256e-12, 1.0]
('anatomy', 132);2;[0.9998665034129377, 0.0001233933282001111, 1.012874117550441e-05, 1.522794645877906e-08]
('anatomy', 133);2;[3.5114221133765118e-12, 3.97896253583724e-12, 1.0, 1.3176514270095466e-10]
('anatomy', 134);2;[0.0004417410274160335, 0.6220176082051586, 0.0002679294767807833, 0.3772727502575492]
('astronomy', 0);2;[1.0, 3.775134544279098e-11, 3.581747930283181e-10, 4.277787868968998e-11]
('astronomy', 1);2;[1.2015425731771786e-13, 2.8823507934443873e-13, 4.752193062771153e-13, 1.0]
('astronomy', 2);2;[7.05287985111216e-11, 9.545034922840628e-12, 1.0, 2.7894680928689246e-10]
('astronomy', 3);2;[1.917171513758312e-10, 1.186112015134383e-08, 0.9999996423722521, 3.059023205018258e-07]
('astronomy', 4);2;[0.00015843578780993435, 8.313947116214282e-07, 2.2599651368774767e-06, 0.9998384974941088]
('astronomy', 5);2;[3.398112262700004e-09, 3.2240391490788186e-08, 0.9999545833252356, 4.539785156619626e-05]
('astronomy', 6);2;[4.5990553786523166e-10, 1.0, 1.162823303022097e-10, 3.2241867372567335e-08]
('astronomy', 7);2;[3.2193444543672066e-08, 0.9984986705837912, 1.1236616243944415e-07, 0.001501181950907551]
('astronomy', 8);2;[5.602796437537268e-09, 1.4449802461092448e-07, 2.020683909022217e-11, 0.9999998807907247]
('astronomy', 9);2;[7.582560427911907e-10, 6.560200168153779e-12, 2.289734845645553e-11, 1.0]
('astronomy', 10);2;[8.315279260963632e-07, 9.736200313009565e-10, 8.592166619174109e-10, 0.9999991655356624]
('astronomy', 11);2;[1.463778514125909e-12, 7.433680672352188e-12, 1.0, 1.006039279283317e-12]
('astronomy', 12);2;[1.0, 6.101936677605324e-13, 1.783247290814639e-11, 1.2917800047859961e-12]
('astronomy', 13);2;[2.413362771833214e-12, 3.0988191387218256e-12, 3.97896253583724e-12, 1.0]
